"ID","STANDARD","ITEM_TYPE","DOK","DOMAIN","UDOMAIN","POINTS"
"MA350486888","MA 3.3.3.b","Dichotomous",1,"GM","GEO",1
"MA317565581","MA 3.3.3.b","Dichotomous",1,"GM","GEO",1
"MA328299686","MA 3.3.3.b","Dichotomous",1,"GM","GEO",1
"MA372208638","MA 3.3.3.b","Dichotomous",1,"GM","GEO",1
"MA395325872","MA 3.3.3.b","Dichotomous",1,"GM","GEO",1
"MA331960398","MA 3.3.3.b","Dichotomous",1,"GM","GEO",1
"MA322968206","MA 3.3.3.b","Dichotomous",1,"GM","GEO",1
"MA322749967","MA 3.3.3.b","Dichotomous",1,"GM","GEO",1
"MA360823452","MA 3.3.3.b","Dichotomous",1,"GM","GEO",1
"MA359573117","MA 3.3.3.b","Dichotomous",1,"GM","GEO",1
"MA337464990","MA 3.3.3.b","Polytomous",1,"GM","GEO",2
"MA38943556","MA 3.3.3.b","Polytomous",1,"GM","GEO",2
"MA358935019","MA 3.3.3.b","Polytomous",1,"GM","GEO",2
"MA379311476","MA 3.3.3.c","Dichotomous",2,"GM","GEO",1
"MA352348452","MA 3.3.3.c","Dichotomous",2,"GM","GEO",1
"MA321874803","MA 3.3.3.c","Dichotomous",2,"GM","GEO",1
"MA321765318","MA 3.3.3.c","Dichotomous",2,"GM","GEO",1
"MA336905374","MA 3.3.3.c","Dichotomous",2,"GM","GEO",1
"MA392862879","MA 3.3.3.c","Dichotomous",2,"GM","GEO",1
"MA336956370","MA 3.3.3.c","Dichotomous",2,"GM","GEO",1
"MA393999532","MA 3.3.3.c","Dichotomous",2,"GM","GEO",1
"MA375703162","MA 3.3.3.c","Polytomous",2,"GM","GEO",2
"MA395792114","MA 3.3.3.c","Polytomous",2,"GM","GEO",2
"MA364011312","MA 3.3.3.e","Dichotomous",1,"GM","GEO",1
"MA359707571","MA 3.3.3.e","Dichotomous",1,"GM","GEO",1
"MA387356521","MA 3.3.3.e","Dichotomous",1,"GM","GEO",1
"MA387188934","MA 3.3.3.e","Dichotomous",1,"GM","GEO",1
"MA335191142","MA 3.3.3.e","Dichotomous",1,"GM","GEO",1
"MA311653025","MA 3.3.3.e","Dichotomous",1,"GM","GEO",1
"MA39788062","MA 3.3.3.e","Dichotomous",1,"GM","GEO",1
"MA375243314","MA 3.3.3.e","Dichotomous",1,"GM","GEO",1
"MA316929672","MA 3.3.3.e","Dichotomous",1,"GM","GEO",1
"MA361918231","MA 3.3.3.e","Dichotomous",1,"GM","GEO",1
"MA396896673","MA 3.3.3.e","Dichotomous",1,"GM","GEO",1
"MA368724378","MA 3.3.3.e","Dichotomous",1,"GM","GEO",1
"MA363781368","MA 3.3.3.e","Polytomous",1,"GM","GEO",2
"MA379748572","MA 3.3.3.e","Polytomous",1,"GM","GEO",2
"MA319747051","MA 3.3.3.e","Polytomous",1,"GM","GEO",2
"MA36177866","MA 3.3.3.g","Dichotomous",1,"GM","GEO",1
"MA383163571","MA 3.3.3.g","Polytomous",2,"GM","GEO",2
"MA36300259","MA 3.3.3.g","Dichotomous",2,"GM","GEO",1
"MA315615442","MA 3.3.3.g","Dichotomous",1,"GM","GEO",1
"MA329795483","MA 3.3.3.g","Dichotomous",2,"GM","GEO",1
"MA382955384","MA 3.3.3.g","Dichotomous",1,"GM","GEO",1
"MA366354209","MA 3.3.3.g","Polytomous",2,"GM","GEO",2
"MA337522","MA 3.3.3.g","Polytomous",2,"GM","GEO",2
"MA343546182","MA 3.3.3.g","Dichotomous",1,"GM","GEO",1
"MA381123887","MA 3.3.3.g","Dichotomous",2,"GM","GEO",1
"MA313805390","MA 3.3.3.g","Dichotomous",1,"GM","GEO",1
"MA328400762","MA 3.3.3.g","Dichotomous",1,"GM","GEO",1
"MA365723707","MA 3.3.3.g","Dichotomous",1,"GM","GEO",1
"MA327031046","MA 3.3.3.g","Dichotomous",2,"GM","GEO",1
"MA323152708","MA 3.3.3.g","Dichotomous",2,"GM","GEO",1
"MA321435810","MA 3.3.3.h","Dichotomous",1,"GM","GEO",1
"MA35803539","MA 3.3.3.h","Dichotomous",2,"GM","GEO",1
"MA315944823","MA 3.3.3.h","Dichotomous",2,"GM","GEO",1
"MA345847305","MA 3.3.3.h","Dichotomous",1,"GM","GEO",1
"MA32306249","MA 3.3.3.h","Polytomous",3,"GM","GEO",2
"MA342657866","MA 3.3.3.h","Polytomous",2,"GM","GEO",2
"MA332409827","MA 3.3.3.h","Dichotomous",2,"GM","GEO",1
"MA331684573","MA 3.3.3.h","Dichotomous",3,"GM","GEO",1
"MA381735462","MA 3.3.3.h","Dichotomous",1,"GM","GEO",1
"MA387771373","MA 3.3.3.h","Dichotomous",3,"GM","GEO",1
"MA344713620","MA 3.3.3.h","Dichotomous",3,"GM","GEO",1
"MA394772189","MA 3.3.3.h","Dichotomous",1,"GM","GEO",1
"MA346462011","MA 3.3.3.h","Dichotomous",2,"GM","GEO",1
"MA338300435","MA 3.3.3.h","Polytomous",2,"GM","GEO",2
"MA354248901","MA 3.3.3.h","Dichotomous",3,"GM","GEO",1
"MA37129152","MA 3.4.1.a","Dichotomous",2,"DR","DTA",1
"MA322408225","MA 3.4.1.a","Dichotomous",2,"DR","DTA",1
"MA395729605","MA 3.4.1.a","Dichotomous",2,"DR","DTA",1
"MA328748703","MA 3.4.1.a","Polytomous",2,"DR","DTA",2
"MA376561940","MA 3.4.1.a","Dichotomous",2,"DR","DTA",1
"MA345269334","MA 3.4.1.a","Polytomous",3,"DR","DTA",2
"MA360735789","MA 3.4.1.a","Dichotomous",3,"DR","DTA",1
"MA357488041","MA 3.4.1.a","Dichotomous",3,"DR","DTA",1
"MA322997068","MA 3.4.1.a","Polytomous",3,"DR","DTA",2
"MA353158870","MA 3.4.1.a","Dichotomous",2,"DR","DTA",1
"MA394832146","MA 3.4.1.a","Polytomous",2,"DR","DTA",2
"MA320910426","MA 3.4.1.a","Dichotomous",3,"DR","DTA",1
"MA32509120","MA 3.4.1.a","Dichotomous",3,"DR","DTA",1
"MA377471603","MA 3.4.1.a","Dichotomous",2,"DR","DTA",1
"MA359177373","MA 3.4.1.a","Dichotomous",3,"DR","DTA",1
"MA337616893","MA 3.4.1.a","Dichotomous",2,"DR","DTA",1
"MA333979056","MA 3.4.1.a","Polytomous",2,"DR","DTA",2
"MA353063631","MA 3.4.1.a","Dichotomous",3,"DR","DTA",1
"MA33643047","MA 3.4.1.a","Dichotomous",2,"DR","DTA",1
"MA311521433","MA 3.4.1.a","Dichotomous",3,"DR","DTA",1
"MA315687101","MA 3.4.1.a","Dichotomous",3,"DR","DTA",1
"MA349708698","MA 3.4.1.a","Dichotomous",2,"DR","DTA",1
"MA33316873","MA 3.4.1.a","Dichotomous",3,"DR","DTA",1
"MA382780584","MA 3.4.1.a","Dichotomous",2,"DR","DTA",1
"MA397003980","MA 3.4.1.a","Dichotomous",2,"DR","DTA",1
"MA373751908","MA 3.4.1.a","Dichotomous",2,"DR","DTA",1
"MA368947627","MA 3.4.1.a","Polytomous",3,"DR","DTA",2
"MA323734215","MA 3.4.1.a","Dichotomous",3,"DR","DTA",1
"MA398978642","MA 3.4.1.a","Dichotomous",3,"DR","DTA",1
"MA377412242","MA 3.4.1.a","Dichotomous",3,"DR","DTA",1
"MA34625787","MA 3.4.1.b","Polytomous",1,"DR","DTA",2
"MA32009211","MA 3.4.1.b","Dichotomous",1,"DR","DTA",1
"MA360350394","MA 3.4.1.b","Polytomous",2,"DR","DTA",2
"MA387433121","MA 3.4.1.b","Dichotomous",2,"DR","DTA",1
"MA336175020","MA 3.4.1.b","Dichotomous",1,"DR","DTA",1
"MA374135210","MA 3.4.1.b","Dichotomous",1,"DR","DTA",1
"MA372479903","MA 3.4.1.b","Dichotomous",2,"DR","DTA",1
"MA350696983","MA 3.4.1.b","Dichotomous",2,"DR","DTA",1
"MA316076730","MA 3.4.1.b","Dichotomous",1,"DR","DTA",1
"MA33509006","MA 3.4.1.b","Polytomous",1,"DR","DTA",2
"MA319995038","MA 3.4.1.b","Dichotomous",2,"DR","DTA",1
"MA334455652","MA 3.4.1.b","Dichotomous",1,"DR","DTA",1
"MA398939915","MA 3.4.1.b","Dichotomous",2,"DR","DTA",1
"MA394527561","MA 3.4.1.b","Dichotomous",2,"DR","DTA",1
"MA330059740","MA 3.4.1.b","Dichotomous",2,"DR","DTA",1
"MA33176437","MA 3.4.2.a","Dichotomous",2,"DA","DTA",1
"MA352905845","MA 3.4.2.a","Dichotomous",2,"DA","DTA",1
"MA372565040","MA 3.4.2.a","Dichotomous",2,"DA","DTA",1
"MA324053877","MA 3.4.2.a","Dichotomous",2,"DA","DTA",1
"MA345942626","MA 3.4.2.a","Dichotomous",2,"DA","DTA",1
"MA354947305","MA 3.4.2.a","Dichotomous",2,"DA","DTA",1
"MA390198475","MA 3.4.2.a","Dichotomous",2,"DA","DTA",1
"MA34508586","MA 3.4.2.a","Dichotomous",2,"DA","DTA",1
"MA380452132","MA 3.4.2.a","Dichotomous",2,"DA","DTA",1
"MA389859345","MA 3.4.2.a","Dichotomous",2,"DA","DTA",1
"MA366743035","MA 3.4.2.a","Dichotomous",2,"DA","DTA",1
"MA343275404","MA 3.4.2.a","Dichotomous",2,"DA","DTA",1
"MA3653852","MA 3.4.2.a","Dichotomous",2,"DA","DTA",1
"MA321370120","MA 3.4.2.a","Dichotomous",2,"DA","DTA",1
"MA353926143","MA 3.4.2.a","Dichotomous",2,"DA","DTA",1
"MA316413017","MA 3.4.2.a","Dichotomous",2,"DA","DTA",1
"MA342174470","MA 3.4.2.a","Polytomous",2,"DA","DTA",2
"MA391393013","MA 3.4.2.a","Polytomous",2,"DA","DTA",2
"MA354154680","MA 3.4.2.a","Polytomous",2,"DA","DTA",2
"MA391564764","MA 3.4.2.a","Polytomous",2,"DA","DTA",2
