"ID","STANDARD","ITEM_TYPE","DOK","DOMAIN","UDOMAIN","POINTS"
"MA844913568","MA 8.3.2.a","Dichotomous",2,"GO","GEO",1
"MA839550649","MA 8.3.2.a","Dichotomous",2,"GO","GEO",1
"MA895462935","MA 8.3.2.a","Dichotomous",2,"GO","GEO",1
"MA829068764","MA 8.3.2.a","Dichotomous",2,"GO","GEO",1
"MA837395765","MA 8.3.2.a","Dichotomous",2,"GO","GEO",1
"MA832189528","MA 8.3.2.a","Dichotomous",2,"GO","GEO",1
"MA88120299","MA 8.3.2.a","Dichotomous",2,"GO","GEO",1
"MA831446952","MA 8.3.2.a","Polytomous",2,"GO","GEO",2
"MA893595382","MA 8.3.2.a","Polytomous",2,"GO","GEO",2
"MA891096009","MA 8.3.2.a","Polytomous",2,"GO","GEO",2
"MA818681169","MA 8.3.2.a","Polytomous",2,"GO","GEO",2
"MA813496033","MA 8.3.2.b","Dichotomous",1,"GO","GEO",1
"MA83978496","MA 8.3.2.b","Dichotomous",1,"GO","GEO",1
"MA859119878","MA 8.3.2.b","Dichotomous",1,"GO","GEO",1
"MA890591861","MA 8.3.2.b","Dichotomous",2,"GO","GEO",1
"MA894616560","MA 8.3.2.b","Dichotomous",1,"GO","GEO",1
"MA831160132","MA 8.3.2.b","Polytomous",2,"GO","GEO",2
"MA871812462","MA 8.3.2.b","Dichotomous",2,"GO","GEO",1
"MA817331517","MA 8.3.2.b","Dichotomous",2,"GO","GEO",1
"MA855753819","MA 8.3.2.b","Dichotomous",2,"GO","GEO",1
"MA830866499","MA 8.3.2.b","Polytomous",1,"GO","GEO",2
"MA870315798","MA 8.3.2.b","Dichotomous",2,"GO","GEO",1
"MA865254729","MA 8.3.2.b","Dichotomous",1,"GO","GEO",1
"MA871276321","MA 8.3.2.b","Polytomous",1,"GO","GEO",2
"MA890450580","MA 8.3.2.b","Polytomous",1,"GO","GEO",2
"MA896796001","MA 8.3.2.b","Dichotomous",2,"GO","GEO",1
"MA859483367","MA 8.3.2.b","Dichotomous",2,"GO","GEO",1
"MA852033672","MA 8.3.2.b","Dichotomous",2,"GO","GEO",1
"MA868436231","MA 8.3.2.b","Dichotomous",2,"GO","GEO",1
"MA821260027","MA 8.3.2.c","Dichotomous",1,"GO","GEO",1
"MA896217260","MA 8.3.2.c","Polytomous",1,"GO","GEO",2
"MA859424281","MA 8.3.2.c","Dichotomous",2,"GO","GEO",1
"MA841061959","MA 8.3.2.c","Dichotomous",2,"GO","GEO",1
"MA888283968","MA 8.3.2.c","Polytomous",2,"GO","GEO",2
"MA8917636","MA 8.3.2.c","Dichotomous",2,"GO","GEO",1
"MA826649073","MA 8.3.2.c","Dichotomous",1,"GO","GEO",1
"MA818275951","MA 8.3.2.c","Polytomous",2,"GO","GEO",2
"MA889383128","MA 8.3.2.c","Dichotomous",2,"GO","GEO",1
"MA831516410","MA 8.3.2.c","Dichotomous",1,"GO","GEO",1
"MA853201778","MA 8.3.2.c","Dichotomous",1,"GO","GEO",1
"MA84012203","MA 8.3.2.c","Dichotomous",1,"GO","GEO",1
"MA834361559","MA 8.3.2.c","Dichotomous",1,"GO","GEO",1
"MA858421915","MA 8.3.2.c","Dichotomous",1,"GO","GEO",1
"MA846232046","MA 8.3.2.c","Dichotomous",2,"GO","GEO",1
"MA872793128","MA 8.3.2.c","Dichotomous",2,"GO","GEO",1
"MA852478334","MA 8.3.2.c","Dichotomous",2,"GO","GEO",1
"MA837662993","MA 8.3.2.c","Polytomous",2,"GO","GEO",2
"MA877681058","MA 8.3.3.b","Polytomous",2,"GM","GEO",2
"MA874138210","MA 8.3.3.b","Dichotomous",2,"GM","GEO",1
"MA835387688","MA 8.3.3.b","Polytomous",3,"GM","GEO",2
"MA813348627","MA 8.3.3.b","Dichotomous",2,"GM","GEO",1
"MA892014300","MA 8.3.3.b","Dichotomous",3,"GM","GEO",1
"MA881345148","MA 8.3.3.b","Dichotomous",3,"GM","GEO",1
"MA85968747","MA 8.3.3.b","Dichotomous",3,"GM","GEO",1
"MA823222473","MA 8.3.3.b","Polytomous",3,"GM","GEO",2
"MA891431189","MA 8.3.3.b","Dichotomous",3,"GM","GEO",1
"MA868741234","MA 8.3.3.b","Polytomous",3,"GM","GEO",2
"MA897224913","MA 8.3.3.b","Dichotomous",2,"GM","GEO",1
"MA834467093","MA 8.3.3.b","Dichotomous",2,"GM","GEO",1
"MA814002046","MA 8.3.3.b","Dichotomous",3,"GM","GEO",1
"MA811407208","MA 8.3.3.b","Dichotomous",2,"GM","GEO",1
"MA818485897","MA 8.3.3.b","Dichotomous",2,"GM","GEO",1
"MA839773883","MA 8.3.3.b","Dichotomous",2,"GM","GEO",1
"MA821813221","MA 8.3.3.b","Dichotomous",2,"GM","GEO",1
"MA853369387","MA 8.3.3.b","Dichotomous",3,"GM","GEO",1
"MA849931300","MA 8.3.3.b","Dichotomous",3,"GM","GEO",1
"MA836467213","MA 8.3.3.b","Dichotomous",3,"GM","GEO",1
"MA858972435","MA 8.3.3.c","Dichotomous",1,"GM","GEO",1
"MA815034339","MA 8.3.3.c","Dichotomous",1,"GM","GEO",1
"MA880535226","MA 8.3.3.c","Polytomous",1,"GM","GEO",2
"MA865372349","MA 8.3.3.c","Dichotomous",2,"GM","GEO",1
"MA8425512","MA 8.3.3.c","Polytomous",1,"GM","GEO",2
"MA855871413","MA 8.3.3.c","Dichotomous",2,"GM","GEO",1
"MA893593790","MA 8.3.3.c","Dichotomous",1,"GM","GEO",1
"MA828222363","MA 8.3.3.c","Polytomous",2,"GM","GEO",2
"MA824791356","MA 8.3.3.c","Polytomous",2,"GM","GEO",2
"MA879440312","MA 8.3.3.c","Dichotomous",1,"GM","GEO",1
"MA844523109","MA 8.3.3.c","Dichotomous",1,"GM","GEO",1
"MA861227182","MA 8.3.3.c","Dichotomous",2,"GM","GEO",1
"MA880299598","MA 8.3.3.c","Dichotomous",2,"GM","GEO",1
"MA890998430","MA 8.3.3.c","Dichotomous",1,"GM","GEO",1
"MA871719237","MA 8.3.3.c","Dichotomous",2,"GM","GEO",1
"MA851509099","MA 8.3.3.c","Dichotomous",2,"GM","GEO",1
"MA853524809","MA 8.3.3.c","Dichotomous",2,"GM","GEO",1
"MA893651630","MA 8.3.3.c","Dichotomous",2,"GM","GEO",1
"MA847514895","MA 8.3.3.d","Dichotomous",2,"GM","GEO",1
"MA851805643","MA 8.3.3.d","Dichotomous",2,"GM","GEO",1
"MA851112946","MA 8.3.3.d","Dichotomous",2,"GM","GEO",1
"MA822667300","MA 8.3.3.d","Dichotomous",2,"GM","GEO",1
"MA879994060","MA 8.3.3.d","Dichotomous",2,"GM","GEO",1
"MA824527947","MA 8.3.3.d","Dichotomous",2,"GM","GEO",1
"MA832048862","MA 8.3.3.d","Dichotomous",2,"GM","GEO",1
"MA883829923","MA 8.3.3.d","Dichotomous",2,"GM","GEO",1
"MA875297567","MA 8.3.3.d","Dichotomous",2,"GM","GEO",1
"MA837539987","MA 8.3.3.d","Dichotomous",2,"GM","GEO",1
"MA819888555","MA 8.3.3.d","Dichotomous",2,"GM","GEO",1
"MA873724931","MA 8.3.3.d","Dichotomous",2,"GM","GEO",1
"MA836304755","MA 8.3.3.d","Dichotomous",2,"GM","GEO",1
"MA875221090","MA 8.3.3.d","Dichotomous",2,"GM","GEO",1
"MA850661464","MA 8.3.3.d","Dichotomous",2,"GM","GEO",1
"MA818820524","MA 8.3.3.d","Dichotomous",2,"GM","GEO",1
"MA895229027","MA 8.3.3.d","Polytomous",2,"GM","GEO",2
"MA837003043","MA 8.3.3.d","Polytomous",2,"GM","GEO",2
"MA870284196","MA 8.3.3.d","Polytomous",2,"GM","GEO",2
"MA828143685","MA 8.3.3.d","Polytomous",2,"GM","GEO",2
"MA857300717","MA 8.4.1.a","Dichotomous",1,"DR","DTA",1
"MA811578066","MA 8.4.1.a","Dichotomous",1,"DR","DTA",1
"MA851590687","MA 8.4.1.a","Dichotomous",1,"DR","DTA",1
"MA825874730","MA 8.4.1.a","Dichotomous",1,"DR","DTA",1
"MA897563848","MA 8.4.1.a","Dichotomous",1,"DR","DTA",1
"MA812187610","MA 8.4.1.a","Dichotomous",1,"DR","DTA",1
"MA862329811","MA 8.4.1.a","Dichotomous",1,"DR","DTA",1
"MA84460580","MA 8.4.1.a","Dichotomous",1,"DR","DTA",1
"MA810200443","MA 8.4.1.a","Dichotomous",1,"DR","DTA",1
"MA835474094","MA 8.4.1.a","Dichotomous",1,"DR","DTA",1
"MA817493442","MA 8.4.1.a","Dichotomous",1,"DR","DTA",1
"MA850583575","MA 8.4.1.a","Dichotomous",1,"DR","DTA",1
"MA898035317","MA 8.4.1.a","Dichotomous",1,"DR","DTA",1
"MA846450437","MA 8.4.1.a","Dichotomous",1,"DR","DTA",1
"MA837805737","MA 8.4.1.a","Dichotomous",1,"DR","DTA",1
"MA818472016","MA 8.4.1.a","Dichotomous",1,"DR","DTA",1
"MA84287175","MA 8.4.1.a","Polytomous",1,"DR","DTA",2
"MA868438255","MA 8.4.1.a","Polytomous",1,"DR","DTA",2
"MA8718538","MA 8.4.1.a","Polytomous",1,"DR","DTA",2
"MA850087655","MA 8.4.1.a","Polytomous",1,"DR","DTA",2
"MA845091985","MA 8.4.2.a","Dichotomous",2,"DA","DTA",1
"MA8529716","MA 8.4.2.a","Dichotomous",2,"DA","DTA",1
"MA835559748","MA 8.4.2.a","Dichotomous",2,"DA","DTA",1
"MA822705374","MA 8.4.2.a","Dichotomous",2,"DA","DTA",1
"MA856025477","MA 8.4.2.a","Dichotomous",2,"DA","DTA",1
"MA830503429","MA 8.4.2.a","Dichotomous",2,"DA","DTA",1
"MA899661232","MA 8.4.2.a","Dichotomous",2,"DA","DTA",1
"MA852298450","MA 8.4.2.a","Dichotomous",2,"DA","DTA",1
"MA831949354","MA 8.4.2.a","Dichotomous",2,"DA","DTA",1
"MA819634411","MA 8.4.2.a","Dichotomous",2,"DA","DTA",1
"MA876035660","MA 8.4.2.a","Dichotomous",2,"DA","DTA",1
"MA834552455","MA 8.4.2.a","Dichotomous",2,"DA","DTA",1
"MA85977171","MA 8.4.2.a","Dichotomous",2,"DA","DTA",1
"MA871205711","MA 8.4.2.a","Dichotomous",2,"DA","DTA",1
"MA87572630","MA 8.4.2.a","Dichotomous",2,"DA","DTA",1
"MA894694283","MA 8.4.2.a","Dichotomous",2,"DA","DTA",1
"MA871059604","MA 8.4.2.a","Polytomous",2,"DA","DTA",2
"MA820571212","MA 8.4.2.a","Polytomous",2,"DA","DTA",2
"MA883118614","MA 8.4.2.a","Polytomous",2,"DA","DTA",2
"MA826391671","MA 8.4.2.a","Polytomous",2,"DA","DTA",2
