"ID","STANDARD","ITEM_TYPE","DOK","DOMAIN","UDOMAIN","POINTS"
"MA594619913","MA 5.3.1.c","Dichotomous",3,"GC","GEO",1
"MA511983953","MA 5.3.1.c","Dichotomous",3,"GC","GEO",1
"MA597734843","MA 5.3.1.c","Dichotomous",2,"GC","GEO",1
"MA528910228","MA 5.3.1.c","Polytomous",3,"GC","GEO",2
"MA544857938","MA 5.3.1.c","Dichotomous",3,"GC","GEO",1
"MA533098141","MA 5.3.1.c","Dichotomous",3,"GC","GEO",1
"MA555535108","MA 5.3.1.c","Polytomous",2,"GC","GEO",2
"MA556277783","MA 5.3.1.c","Dichotomous",2,"GC","GEO",1
"MA551349213","MA 5.3.1.c","Dichotomous",3,"GC","GEO",1
"MA544666332","MA 5.3.1.c","Dichotomous",3,"GC","GEO",1
"MA545202390","MA 5.3.1.c","Dichotomous",3,"GC","GEO",1
"MA511656133","MA 5.3.2.b","Dichotomous",1,"GO","GEO",1
"MA530351652","MA 5.3.2.b","Dichotomous",1,"GO","GEO",1
"MA567155972","MA 5.3.2.b","Dichotomous",1,"GO","GEO",1
"MA562641950","MA 5.3.2.b","Dichotomous",1,"GO","GEO",1
"MA532942651","MA 5.3.2.b","Dichotomous",1,"GO","GEO",1
"MA567691925","MA 5.3.2.b","Dichotomous",1,"GO","GEO",1
"MA537224068","MA 5.3.2.b","Dichotomous",1,"GO","GEO",1
"MA570849886","MA 5.3.2.b","Dichotomous",1,"GO","GEO",1
"MA594895743","MA 5.3.2.b","Dichotomous",1,"GO","GEO",1
"MA552706087","MA 5.3.2.b","Dichotomous",1,"GO","GEO",1
"MA540036248","MA 5.3.2.b","Dichotomous",1,"GO","GEO",1
"MA530390833","MA 5.3.2.b","Dichotomous",1,"GO","GEO",1
"MA516891234","MA 5.3.2.b","Dichotomous",1,"GO","GEO",1
"MA520743177","MA 5.3.2.b","Dichotomous",1,"GO","GEO",1
"MA555808511","MA 5.3.2.b","Dichotomous",1,"GO","GEO",1
"MA53078998","MA 5.3.2.b","Dichotomous",1,"GO","GEO",1
"MA515194391","MA 5.3.2.b","Dichotomous",1,"GO","GEO",1
"MA540005350","MA 5.3.2.b","Dichotomous",1,"GO","GEO",1
"MA520543753","MA 5.3.2.b","Polytomous",1,"GO","GEO",2
"MA519929515","MA 5.3.2.b","Polytomous",1,"GO","GEO",2
"MA537732155","MA 5.3.2.b","Polytomous",1,"GO","GEO",2
"MA517218387","MA 5.3.2.b","Polytomous",1,"GO","GEO",2
"MA59758512","MA 5.3.2.b","Polytomous",1,"GO","GEO",2
"MA58844541","MA 5.3.3.b","Polytomous",1,"GM","GEO",2
"MA514880372","MA 5.3.3.b","Dichotomous",1,"GM","GEO",1
"MA550118887","MA 5.3.3.b","Dichotomous",1,"GM","GEO",1
"MA536586052","MA 5.3.3.b","Dichotomous",2,"GM","GEO",1
"MA598735194","MA 5.3.3.b","Dichotomous",2,"GM","GEO",1
"MA52628278","MA 5.3.3.b","Dichotomous",1,"GM","GEO",1
"MA554934867","MA 5.3.3.b","Dichotomous",2,"GM","GEO",1
"MA51582194","MA 5.3.3.b","Dichotomous",1,"GM","GEO",1
"MA510621592","MA 5.3.3.b","Dichotomous",1,"GM","GEO",1
"MA549258315","MA 5.3.3.b","Dichotomous",2,"GM","GEO",1
"MA564666991","MA 5.3.3.b","Polytomous",2,"GM","GEO",2
"MA513548386","MA 5.3.3.b","Polytomous",2,"GM","GEO",2
"MA548264919","MA 5.3.3.b","Dichotomous",1,"GM","GEO",1
"MA572827897","MA 5.3.3.b","Dichotomous",1,"GM","GEO",1
"MA574680967","MA 5.3.3.b","Dichotomous",2,"GM","GEO",1
"MA517982655","MA 5.3.3.b","Polytomous",2,"GM","GEO",2
"MA548765424","MA 5.3.3.b","Dichotomous",2,"GM","GEO",1
"MA527375393","MA 5.3.3.b","Dichotomous",2,"GM","GEO",1
"MA523576901","MA 5.3.3.c","Dichotomous",1,"GM","GEO",1
"MA533165597","MA 5.3.3.c","Dichotomous",1,"GM","GEO",1
"MA55377868","MA 5.3.3.c","Dichotomous",1,"GM","GEO",1
"MA584125619","MA 5.3.3.c","Polytomous",1,"GM","GEO",2
"MA519043218","MA 5.3.3.c","Dichotomous",2,"GM","GEO",1
"MA525908806","MA 5.3.3.c","Dichotomous",1,"GM","GEO",1
"MA545584093","MA 5.3.3.c","Polytomous",1,"GM","GEO",2
"MA599852100","MA 5.3.3.c","Dichotomous",2,"GM","GEO",1
"MA57575329","MA 5.3.3.c","Dichotomous",1,"GM","GEO",1
"MA576781107","MA 5.3.3.c","Polytomous",2,"GM","GEO",2
"MA516274704","MA 5.3.3.c","Dichotomous",2,"GM","GEO",1
"MA580896410","MA 5.3.3.c","Dichotomous",1,"GM","GEO",1
"MA524685200","MA 5.3.3.c","Dichotomous",2,"GM","GEO",1
"MA575638225","MA 5.3.3.c","Dichotomous",2,"GM","GEO",1
"MA555962977","MA 5.3.3.c","Dichotomous",2,"GM","GEO",1
"MA586470792","MA 5.3.3.c","Dichotomous",2,"GM","GEO",1
"MA57050211","MA 5.3.3.c","Dichotomous",2,"GM","GEO",1
"MA518619334","MA 5.3.3.c","Polytomous",2,"GM","GEO",2
"MA531782952","MA 5.4.2.a","Dichotomous",1,"DA","DTA",1
"MA551114422","MA 5.4.2.a","Dichotomous",1,"DA","DTA",1
"MA533737316","MA 5.4.2.a","Dichotomous",2,"DA","DTA",1
"MA588540674","MA 5.4.2.a","Dichotomous",2,"DA","DTA",1
"MA523749505","MA 5.4.2.a","Dichotomous",2,"DA","DTA",1
"MA556537992","MA 5.4.2.a","Dichotomous",2,"DA","DTA",1
"MA522209548","MA 5.4.2.a","Dichotomous",2,"DA","DTA",1
"MA578511126","MA 5.4.2.a","Dichotomous",2,"DA","DTA",1
"MA513457295","MA 5.4.2.a","Dichotomous",1,"DA","DTA",1
"MA545746599","MA 5.4.2.a","Dichotomous",1,"DA","DTA",1
"MA522178706","MA 5.4.2.a","Dichotomous",2,"DA","DTA",1
"MA594703898","MA 5.4.2.a","Dichotomous",3,"DA","DTA",1
"MA535916785","MA 5.4.2.a","Dichotomous",1,"DA","DTA",1
"MA532242185","MA 5.4.2.a","Dichotomous",1,"DA","DTA",1
"MA577484178","MA 5.4.2.a","Dichotomous",1,"DA","DTA",1
"MA563297262","MA 5.4.2.a","Dichotomous",2,"DA","DTA",1
"MA563105498","MA 5.4.2.a","Dichotomous",2,"DA","DTA",1
"MA543881586","MA 5.4.2.a","Dichotomous",3,"DA","DTA",1
"MA559082616","MA 5.4.2.a","Dichotomous",3,"DA","DTA",1
"MA586582104","MA 5.4.2.a","Dichotomous",3,"DA","DTA",1
"MA569018300","MA 5.4.2.a","Polytomous",2,"DA","DTA",2
"MA547917122","MA 5.4.2.a","Polytomous",3,"DA","DTA",2
"MA580030722","MA 5.4.2.a","Dichotomous",2,"DA","DTA",1
"MA58920090","MA 5.4.2.a","Polytomous",3,"DA","DTA",2
"MA526622570","MA 5.4.2.a","Polytomous",3,"DA","DTA",2
"MA532369153","MA 5.4.2.a","Dichotomous",1,"DA","DTA",1
"MA57533980","MA 5.4.2.a","Dichotomous",1,"DA","DTA",1
"MA522375716","MA 5.4.2.a","Dichotomous",3,"DA","DTA",1
"MA551428521","MA 5.4.2.a","Polytomous",3,"DA","DTA",2
"MA535568899","MA 5.4.2.a","Polytomous",3,"DA","DTA",2
"MA515742386","MA 5.4.2.b","Dichotomous",2,"DA","DTA",1
"MA520471683","MA 5.4.2.b","Dichotomous",2,"DA","DTA",1
"MA558668998","MA 5.4.2.b","Dichotomous",2,"DA","DTA",1
"MA511196281","MA 5.4.2.b","Dichotomous",2,"DA","DTA",1
"MA552461981","MA 5.4.2.b","Dichotomous",2,"DA","DTA",1
"MA53465063","MA 5.4.2.b","Dichotomous",3,"DA","DTA",1
"MA544457458","MA 5.4.2.b","Dichotomous",2,"DA","DTA",1
"MA538596699","MA 5.4.2.b","Dichotomous",3,"DA","DTA",1
"MA593205831","MA 5.4.2.b","Dichotomous",2,"DA","DTA",1
"MA561409442","MA 5.4.2.b","Dichotomous",3,"DA","DTA",1
"MA583307862","MA 5.4.2.b","Dichotomous",3,"DA","DTA",1
"MA518312942","MA 5.4.2.b","Dichotomous",2,"DA","DTA",1
"MA540354607","MA 5.4.2.b","Dichotomous",2,"DA","DTA",1
"MA518155860","MA 5.4.2.b","Dichotomous",2,"DA","DTA",1
"MA569892306","MA 5.4.2.b","Dichotomous",2,"DA","DTA",1
"MA53095948","MA 5.4.2.b","Dichotomous",2,"DA","DTA",1
"MA569762218","MA 5.4.2.b","Polytomous",3,"DA","DTA",2
"MA599400135","MA 5.4.2.b","Dichotomous",3,"DA","DTA",1
"MA535439550","MA 5.4.2.b","Polytomous",2,"DA","DTA",2
"MA551023603","MA 5.4.2.b","Polytomous",2,"DA","DTA",2
"MA597719564","MA 5.4.2.b","Dichotomous",3,"DA","DTA",1
"MA527685043","MA 5.4.2.b","Dichotomous",2,"DA","DTA",1
"MA514943201","MA 5.4.2.b","Dichotomous",3,"DA","DTA",1
"MA593413036","MA 5.4.2.b","Dichotomous",3,"DA","DTA",1
"MA542389520","MA 5.4.2.b","Polytomous",3,"DA","DTA",2
"MA521943245","MA 5.4.2.b","Polytomous",3,"DA","DTA",2
"MA594727721","MA 5.4.2.b","Dichotomous",3,"DA","DTA",1
"MA515145390","MA 5.4.2.b","Polytomous",3,"DA","DTA",2
"MA591378778","MA 5.4.2.b","Dichotomous",3,"DA","DTA",1
"MA583070087","MA 5.4.2.b","Dichotomous",3,"DA","DTA",1
