"ID","STANDARD","ITEM_TYPE","DOK","DOMAIN","UDOMAIN","POINTS"
"MA671987529","MA 6.3.2.c","Dichotomous",2,"GO","GEO",1
"MA679802904","MA 6.3.2.c","Dichotomous",2,"GO","GEO",1
"MA679971075","MA 6.3.2.c","Dichotomous",1,"GO","GEO",1
"MA646818796","MA 6.3.2.c","Dichotomous",1,"GO","GEO",1
"MA691249608","MA 6.3.2.c","Dichotomous",2,"GO","GEO",1
"MA666847310","MA 6.3.2.c","Polytomous",1,"GO","GEO",2
"MA658114494","MA 6.3.2.c","Dichotomous",1,"GO","GEO",1
"MA678185392","MA 6.3.2.c","Dichotomous",2,"GO","GEO",1
"MA610539822","MA 6.3.2.c","Polytomous",2,"GO","GEO",2
"MA667675669","MA 6.3.2.c","Dichotomous",2,"GO","GEO",1
"MA685815516","MA 6.3.2.d","Dichotomous",2,"GO","GEO",1
"MA699408371","MA 6.3.2.d","Dichotomous",2,"GO","GEO",1
"MA623012078","MA 6.3.2.d","Dichotomous",2,"GO","GEO",1
"MA655352599","MA 6.3.2.d","Dichotomous",2,"GO","GEO",1
"MA610119314","MA 6.3.2.d","Dichotomous",2,"GO","GEO",1
"MA660880585","MA 6.3.2.d","Dichotomous",2,"GO","GEO",1
"MA676758250","MA 6.3.2.d","Dichotomous",2,"GO","GEO",1
"MA629192375","MA 6.3.2.d","Dichotomous",2,"GO","GEO",1
"MA620116809","MA 6.3.2.d","Dichotomous",2,"GO","GEO",1
"MA661763208","MA 6.3.2.d","Dichotomous",2,"GO","GEO",1
"MA668294842","MA 6.3.2.d","Dichotomous",2,"GO","GEO",1
"MA62371126","MA 6.3.2.d","Dichotomous",2,"GO","GEO",1
"MA614982197","MA 6.3.2.d","Polytomous",2,"GO","GEO",2
"MA662643644","MA 6.3.2.d","Polytomous",2,"GO","GEO",2
"MA648473732","MA 6.3.2.d","Polytomous",2,"GO","GEO",2
"MA672742604","MA 6.3.3.a","Dichotomous",2,"GM","GEO",1
"MA680887401","MA 6.3.3.a","Dichotomous",2,"GM","GEO",1
"MA663238402","MA 6.3.3.a","Dichotomous",2,"GM","GEO",1
"MA649420574","MA 6.3.3.a","Dichotomous",2,"GM","GEO",1
"MA614156581","MA 6.3.3.a","Dichotomous",2,"GM","GEO",1
"MA637571564","MA 6.3.3.a","Dichotomous",2,"GM","GEO",1
"MA656390867","MA 6.3.3.a","Dichotomous",2,"GM","GEO",1
"MA66101171","MA 6.3.3.a","Dichotomous",2,"GM","GEO",1
"MA667637495","MA 6.3.3.a","Dichotomous",2,"GM","GEO",1
"MA692273223","MA 6.3.3.a","Dichotomous",2,"GM","GEO",1
"MA610433813","MA 6.3.3.a","Dichotomous",2,"GM","GEO",1
"MA670491083","MA 6.3.3.a","Dichotomous",2,"GM","GEO",1
"MA612906358","MA 6.3.3.a","Polytomous",2,"GM","GEO",2
"MA662660589","MA 6.3.3.a","Polytomous",2,"GM","GEO",2
"MA619450943","MA 6.3.3.a","Polytomous",2,"GM","GEO",2
"MA664305357","MA 6.3.3.b","Dichotomous",2,"GM","GEO",1
"MA645647914","MA 6.3.3.b","Dichotomous",2,"GM","GEO",1
"MA627645373","MA 6.3.3.b","Dichotomous",2,"GM","GEO",1
"MA659201319","MA 6.3.3.b","Dichotomous",2,"GM","GEO",1
"MA621097350","MA 6.3.3.b","Dichotomous",2,"GM","GEO",1
"MA699196652","MA 6.3.3.b","Dichotomous",2,"GM","GEO",1
"MA667477163","MA 6.3.3.b","Dichotomous",2,"GM","GEO",1
"MA698712616","MA 6.3.3.b","Dichotomous",2,"GM","GEO",1
"MA644837610","MA 6.3.3.b","Polytomous",2,"GM","GEO",2
"MA637456725","MA 6.3.3.b","Polytomous",2,"GM","GEO",2
"MA637054927","MA 6.3.3.c","Dichotomous",2,"GM","GEO",1
"MA682407182","MA 6.3.3.c","Dichotomous",2,"GM","GEO",1
"MA654800382","MA 6.3.3.c","Dichotomous",2,"GM","GEO",1
"MA698990324","MA 6.3.3.c","Dichotomous",2,"GM","GEO",1
"MA665514993","MA 6.3.3.c","Dichotomous",2,"GM","GEO",1
"MA620100685","MA 6.3.3.c","Dichotomous",2,"GM","GEO",1
"MA670053926","MA 6.3.3.c","Dichotomous",2,"GM","GEO",1
"MA639359035","MA 6.3.3.c","Dichotomous",2,"GM","GEO",1
"MA639402192","MA 6.3.3.c","Polytomous",2,"GM","GEO",2
"MA632137179","MA 6.3.3.c","Polytomous",2,"GM","GEO",2
"MA697414278","MA 6.4.2.a","Dichotomous",2,"DA","DTA",1
"MA618442552","MA 6.4.2.a","Dichotomous",2,"DA","DTA",1
"MA645153745","MA 6.4.2.a","Dichotomous",2,"DA","DTA",1
"MA677990054","MA 6.4.2.a","Dichotomous",2,"DA","DTA",1
"MA685402569","MA 6.4.2.a","Dichotomous",2,"DA","DTA",1
"MA674784014","MA 6.4.2.a","Dichotomous",2,"DA","DTA",1
"MA618308831","MA 6.4.2.a","Dichotomous",2,"DA","DTA",1
"MA61934524","MA 6.4.2.a","Dichotomous",2,"DA","DTA",1
"MA693737685","MA 6.4.2.a","Dichotomous",2,"DA","DTA",1
"MA62470335","MA 6.4.2.a","Dichotomous",2,"DA","DTA",1
"MA634989290","MA 6.4.2.a","Dichotomous",2,"DA","DTA",1
"MA648123589","MA 6.4.2.a","Dichotomous",2,"DA","DTA",1
"MA696714636","MA 6.4.2.a","Dichotomous",2,"DA","DTA",1
"MA64374401","MA 6.4.2.a","Dichotomous",2,"DA","DTA",1
"MA650123828","MA 6.4.2.a","Dichotomous",2,"DA","DTA",1
"MA648855654","MA 6.4.2.a","Dichotomous",2,"DA","DTA",1
"MA673858365","MA 6.4.2.a","Polytomous",2,"DA","DTA",2
"MA68379762","MA 6.4.2.a","Polytomous",2,"DA","DTA",2
"MA62205349","MA 6.4.2.a","Polytomous",2,"DA","DTA",2
"MA627811964","MA 6.4.2.a","Polytomous",2,"DA","DTA",2
"MA68431620","MA 6.4.2.b","Dichotomous",2,"DA","DTA",1
"MA666703335","MA 6.4.2.b","Dichotomous",2,"DA","DTA",1
"MA656906224","MA 6.4.2.b","Dichotomous",2,"DA","DTA",1
"MA689388793","MA 6.4.2.b","Dichotomous",3,"DA","DTA",1
"MA677920020","MA 6.4.2.b","Dichotomous",3,"DA","DTA",1
"MA620712008","MA 6.4.2.b","Dichotomous",2,"DA","DTA",1
"MA685643010","MA 6.4.2.b","Polytomous",3,"DA","DTA",2
"MA667179825","MA 6.4.2.b","Dichotomous",3,"DA","DTA",1
"MA656436046","MA 6.4.2.b","Polytomous",2,"DA","DTA",2
"MA682344237","MA 6.4.2.b","Polytomous",2,"DA","DTA",2
"MA675886331","MA 6.4.2.b","Dichotomous",2,"DA","DTA",1
"MA627583524","MA 6.4.2.b","Dichotomous",3,"DA","DTA",1
"MA635416557","MA 6.4.2.b","Dichotomous",2,"DA","DTA",1
"MA649674765","MA 6.4.2.b","Dichotomous",3,"DA","DTA",1
"MA610687686","MA 6.4.2.b","Dichotomous",3,"DA","DTA",1
"MA614305827","MA 6.4.2.b","Dichotomous",2,"DA","DTA",1
"MA610291186","MA 6.4.2.b","Dichotomous",3,"DA","DTA",1
"MA653405742","MA 6.4.2.b","Dichotomous",3,"DA","DTA",1
"MA695070156","MA 6.4.2.b","Dichotomous",3,"DA","DTA",1
"MA686530258","MA 6.4.2.b","Polytomous",3,"DA","DTA",2
"MA626973337","MA 6.4.2.c","Dichotomous",1,"DA","DTA",1
"MA674764146","MA 6.4.2.c","Dichotomous",1,"DA","DTA",1
"MA670165477","MA 6.4.2.c","Dichotomous",1,"DA","DTA",1
"MA690729896","MA 6.4.2.c","Dichotomous",1,"DA","DTA",1
"MA696222624","MA 6.4.2.c","Dichotomous",1,"DA","DTA",1
"MA619500423","MA 6.4.2.c","Dichotomous",2,"DA","DTA",1
"MA645467420","MA 6.4.2.c","Dichotomous",2,"DA","DTA",1
"MA625362260","MA 6.4.2.c","Dichotomous",1,"DA","DTA",1
"MA648034843","MA 6.4.2.c","Dichotomous",2,"DA","DTA",1
"MA634418032","MA 6.4.2.c","Polytomous",2,"DA","DTA",2
"MA690350577","MA 6.4.2.c","Polytomous",2,"DA","DTA",2
"MA641814826","MA 6.4.2.c","Dichotomous",1,"DA","DTA",1
"MA6832094","MA 6.4.2.c","Dichotomous",2,"DA","DTA",1
"MA612265414","MA 6.4.2.c","Dichotomous",1,"DA","DTA",1
"MA686918583","MA 6.4.2.c","Dichotomous",2,"DA","DTA",1
"MA626642746","MA 6.4.2.c","Dichotomous",2,"DA","DTA",1
"MA631809160","MA 6.4.2.c","Polytomous",1,"DA","DTA",2
"MA627126150","MA 6.4.2.c","Dichotomous",2,"DA","DTA",1
"MA660656321","MA 6.4.2.c","Polytomous",2,"DA","DTA",2
"MA64026971","MA 6.4.2.c","Dichotomous",2,"DA","DTA",1
"MA648517621","MA 6.4.2.d","Dichotomous",2,"DA","DTA",1
"MA675026609","MA 6.4.2.d","Dichotomous",2,"DA","DTA",1
"MA615166377","MA 6.4.2.d","Dichotomous",3,"DA","DTA",1
"MA682657540","MA 6.4.2.d","Dichotomous",2,"DA","DTA",1
"MA646604458","MA 6.4.2.d","Dichotomous",3,"DA","DTA",1
"MA674364437","MA 6.4.2.d","Dichotomous",2,"DA","DTA",1
"MA630466218","MA 6.4.2.d","Dichotomous",3,"DA","DTA",1
"MA688818886","MA 6.4.2.d","Dichotomous",2,"DA","DTA",1
"MA610925556","MA 6.4.2.d","Dichotomous",3,"DA","DTA",1
"MA658273256","MA 6.4.2.d","Dichotomous",3,"DA","DTA",1
"MA651293937","MA 6.4.2.d","Dichotomous",2,"DA","DTA",1
"MA686411586","MA 6.4.2.d","Polytomous",2,"DA","DTA",2
"MA645134700","MA 6.4.2.d","Dichotomous",3,"DA","DTA",1
"MA646088888","MA 6.4.2.d","Dichotomous",3,"DA","DTA",1
"MA655884811","MA 6.4.2.d","Polytomous",3,"DA","DTA",2
"MA634743433","MA 6.4.2.d","Polytomous",3,"DA","DTA",2
