"ID","STANDARD","ITEM_TYPE","DOK","DOMAIN","UDOMAIN","POINTS"
"MA459797203","MA 4.3.1.e","Dichotomous",2,"GC","GEO",1
"MA431720685","MA 4.3.1.e","Dichotomous",2,"GC","GEO",1
"MA445802111","MA 4.3.1.e","Dichotomous",2,"GC","GEO",1
"MA436383451","MA 4.3.1.e","Dichotomous",1,"GC","GEO",1
"MA477951002","MA 4.3.1.e","Dichotomous",2,"GC","GEO",1
"MA4476730","MA 4.3.1.e","Dichotomous",1,"GC","GEO",1
"MA445689014","MA 4.3.1.e","Dichotomous",1,"GC","GEO",1
"MA492847128","MA 4.3.1.e","Dichotomous",2,"GC","GEO",1
"MA437080440","MA 4.3.1.e","Polytomous",2,"GC","GEO",2
"MA445005113","MA 4.3.1.e","Polytomous",2,"GC","GEO",2
"MA410116718","MA 4.3.1.e","Dichotomous",2,"GC","GEO",1
"MA442032391","MA 4.3.1.f","Dichotomous",1,"GC","GEO",1
"MA49850013","MA 4.3.1.f","Polytomous",1,"GC","GEO",2
"MA484924592","MA 4.3.1.f","Polytomous",1,"GC","GEO",2
"MA472370406","MA 4.3.1.f","Dichotomous",2,"GC","GEO",1
"MA457331344","MA 4.3.1.f","Dichotomous",2,"GC","GEO",1
"MA428039706","MA 4.3.1.f","Dichotomous",2,"GC","GEO",1
"MA415590167","MA 4.3.1.f","Dichotomous",1,"GC","GEO",1
"MA450196935","MA 4.3.1.f","Dichotomous",1,"GC","GEO",1
"MA458430913","MA 4.3.1.f","Dichotomous",2,"GC","GEO",1
"MA480998728","MA 4.3.1.f","Dichotomous",1,"GC","GEO",1
"MA460757130","MA 4.3.1.f","Polytomous",2,"GC","GEO",2
"MA433343976","MA 4.3.1.f","Dichotomous",2,"GC","GEO",1
"MA485173482","MA 4.3.1.f","Dichotomous",1,"GC","GEO",1
"MA439355382","MA 4.3.1.f","Dichotomous",2,"GC","GEO",1
"MA462978273","MA 4.3.1.f","Dichotomous",1,"GC","GEO",1
"MA473615534","MA 4.3.1.f","Dichotomous",2,"GC","GEO",1
"MA429812364","MA 4.3.1.f","Polytomous",2,"GC","GEO",2
"MA461010089","MA 4.3.1.f","Dichotomous",2,"GC","GEO",1
"MA447091551","MA 4.3.1.g","Dichotomous",1,"GC","GEO",1
"MA451761667","MA 4.3.1.g","Dichotomous",2,"GC","GEO",1
"MA492367255","MA 4.3.1.g","Dichotomous",1,"GC","GEO",1
"MA489330705","MA 4.3.1.g","Dichotomous",2,"GC","GEO",1
"MA460225885","MA 4.3.1.g","Dichotomous",1,"GC","GEO",1
"MA447886887","MA 4.3.1.g","Dichotomous",2,"GC","GEO",1
"MA469660975","MA 4.3.1.g","Polytomous",2,"GC","GEO",2
"MA423257544","MA 4.3.1.g","Dichotomous",1,"GC","GEO",1
"MA465868924","MA 4.3.1.g","Dichotomous",2,"GC","GEO",1
"MA471529902","MA 4.3.1.g","Dichotomous",1,"GC","GEO",1
"MA464432928","MA 4.3.1.g","Dichotomous",1,"GC","GEO",1
"MA444291149","MA 4.3.1.g","Polytomous",1,"GC","GEO",2
"MA472118017","MA 4.3.1.g","Polytomous",2,"GC","GEO",2
"MA451372533","MA 4.3.1.g","Dichotomous",2,"GC","GEO",1
"MA445272790","MA 4.3.1.g","Dichotomous",2,"GC","GEO",1
"MA431813849","MA 4.3.1.h","Dichotomous",1,"GC","GEO",1
"MA439850638","MA 4.3.1.h","Dichotomous",1,"GC","GEO",1
"MA46682524","MA 4.3.1.h","Dichotomous",1,"GC","GEO",1
"MA499836699","MA 4.3.1.h","Dichotomous",2,"GC","GEO",1
"MA498684797","MA 4.3.1.h","Polytomous",2,"GC","GEO",2
"MA465660131","MA 4.3.1.h","Dichotomous",1,"GC","GEO",1
"MA42374981","MA 4.3.1.h","Polytomous",2,"GC","GEO",2
"MA460422683","MA 4.3.1.h","Dichotomous",1,"GC","GEO",1
"MA43811439","MA 4.3.1.h","Dichotomous",1,"GC","GEO",1
"MA457578700","MA 4.3.1.h","Dichotomous",1,"GC","GEO",1
"MA472367356","MA 4.3.1.h","Polytomous",2,"GC","GEO",2
"MA424365390","MA 4.3.1.h","Dichotomous",2,"GC","GEO",1
"MA419288261","MA 4.3.1.h","Dichotomous",2,"GC","GEO",1
"MA494117270","MA 4.3.1.h","Dichotomous",2,"GC","GEO",1
"MA415879887","MA 4.3.1.h","Dichotomous",2,"GC","GEO",1
"MA427475512","MA 4.3.3.a","Polytomous",1,"GM","GEO",2
"MA471209431","MA 4.3.3.a","Dichotomous",1,"GM","GEO",1
"MA432378051","MA 4.3.3.a","Dichotomous",2,"GM","GEO",1
"MA410639976","MA 4.3.3.a","Polytomous",2,"GM","GEO",2
"MA47704295","MA 4.3.3.a","Dichotomous",1,"GM","GEO",1
"MA439958058","MA 4.3.3.a","Dichotomous",2,"GM","GEO",1
"MA412802307","MA 4.3.3.a","Dichotomous",1,"GM","GEO",1
"MA456880058","MA 4.3.3.a","Dichotomous",2,"GM","GEO",1
"MA460083350","MA 4.3.3.a","Dichotomous",1,"GM","GEO",1
"MA467614082","MA 4.3.3.a","Dichotomous",1,"GM","GEO",1
"MA457551931","MA 4.3.3.a","Dichotomous",1,"GM","GEO",1
"MA45158251","MA 4.3.3.a","Polytomous",2,"GM","GEO",2
"MA499182598","MA 4.3.3.a","Dichotomous",2,"GM","GEO",1
"MA482585298","MA 4.3.3.a","Polytomous",2,"GM","GEO",2
"MA486044626","MA 4.3.3.a","Dichotomous",1,"GM","GEO",1
"MA466280055","MA 4.3.3.a","Dichotomous",2,"GM","GEO",1
"MA411589005","MA 4.3.3.a","Dichotomous",2,"GM","GEO",1
"MA460001291","MA 4.3.3.a","Dichotomous",2,"GM","GEO",1
"MA432897591","MA 4.3.3.c","Dichotomous",1,"GM","GEO",1
"MA457163078","MA 4.3.3.c","Dichotomous",1,"GM","GEO",1
"MA432900112","MA 4.3.3.c","Dichotomous",1,"GM","GEO",1
"MA474650386","MA 4.3.3.c","Dichotomous",1,"GM","GEO",1
"MA446457047","MA 4.3.3.c","Dichotomous",1,"GM","GEO",1
"MA481077693","MA 4.3.3.c","Dichotomous",1,"GM","GEO",1
"MA446480098","MA 4.3.3.c","Dichotomous",1,"GM","GEO",1
"MA418814880","MA 4.3.3.c","Dichotomous",1,"GM","GEO",1
"MA496330788","MA 4.3.3.c","Dichotomous",1,"GM","GEO",1
"MA491723834","MA 4.3.3.c","Dichotomous",1,"GM","GEO",1
"MA433681790","MA 4.3.3.c","Dichotomous",1,"GM","GEO",1
"MA431919339","MA 4.3.3.c","Dichotomous",1,"GM","GEO",1
"MA43490739","MA 4.3.3.c","Polytomous",1,"GM","GEO",2
"MA415287495","MA 4.3.3.c","Polytomous",1,"GM","GEO",2
"MA493741944","MA 4.3.3.c","Polytomous",1,"GM","GEO",2
"MA41285964","MA 4.4.1.a","Dichotomous",2,"DR","DTA",1
"MA448921913","MA 4.4.1.a","Dichotomous",2,"DR","DTA",1
"MA484821657","MA 4.4.1.a","Dichotomous",2,"DR","DTA",1
"MA415724340","MA 4.4.1.a","Dichotomous",2,"DR","DTA",1
"MA49285580","MA 4.4.1.a","Dichotomous",2,"DR","DTA",1
"MA422346329","MA 4.4.1.a","Dichotomous",2,"DR","DTA",1
"MA439118455","MA 4.4.1.a","Dichotomous",2,"DR","DTA",1
"MA412981643","MA 4.4.1.a","Dichotomous",2,"DR","DTA",1
"MA4805876","MA 4.4.1.a","Dichotomous",2,"DR","DTA",1
"MA417728743","MA 4.4.1.a","Dichotomous",2,"DR","DTA",1
"MA480731752","MA 4.4.1.a","Dichotomous",2,"DR","DTA",1
"MA411966241","MA 4.4.1.a","Dichotomous",2,"DR","DTA",1
"MA468152899","MA 4.4.1.a","Dichotomous",2,"DR","DTA",1
"MA471493119","MA 4.4.1.a","Dichotomous",2,"DR","DTA",1
"MA48250731","MA 4.4.1.a","Dichotomous",2,"DR","DTA",1
"MA413538847","MA 4.4.1.a","Dichotomous",2,"DR","DTA",1
"MA434956103","MA 4.4.1.a","Dichotomous",2,"DR","DTA",1
"MA468328255","MA 4.4.1.a","Dichotomous",2,"DR","DTA",1
"MA440055506","MA 4.4.1.a","Dichotomous",2,"DR","DTA",1
"MA427986237","MA 4.4.1.a","Dichotomous",2,"DR","DTA",1
"MA482384512","MA 4.4.1.a","Polytomous",2,"DR","DTA",2
"MA497570031","MA 4.4.1.a","Polytomous",2,"DR","DTA",2
"MA44636429","MA 4.4.1.a","Polytomous",2,"DR","DTA",2
"MA411555729","MA 4.4.1.a","Polytomous",2,"DR","DTA",2
"MA44372470","MA 4.4.1.a","Polytomous",2,"DR","DTA",2
"MA479763085","MA 4.4.2.a","Dichotomous",2,"DA","DTA",1
"MA454506595","MA 4.4.2.a","Dichotomous",2,"DA","DTA",1
"MA460418790","MA 4.4.2.a","Dichotomous",2,"DA","DTA",1
"MA418781215","MA 4.4.2.a","Dichotomous",2,"DA","DTA",1
"MA445625205","MA 4.4.2.a","Dichotomous",2,"DA","DTA",1
"MA410571977","MA 4.4.2.a","Dichotomous",2,"DA","DTA",1
"MA449812256","MA 4.4.2.a","Dichotomous",2,"DA","DTA",1
"MA492583443","MA 4.4.2.a","Dichotomous",2,"DA","DTA",1
"MA479595567","MA 4.4.2.a","Dichotomous",2,"DA","DTA",1
"MA41208107","MA 4.4.2.a","Dichotomous",2,"DA","DTA",1
"MA490297004","MA 4.4.2.a","Dichotomous",2,"DA","DTA",1
"MA475305791","MA 4.4.2.a","Dichotomous",2,"DA","DTA",1
"MA467684154","MA 4.4.2.a","Dichotomous",2,"DA","DTA",1
"MA415795668","MA 4.4.2.a","Dichotomous",2,"DA","DTA",1
"MA494474588","MA 4.4.2.a","Dichotomous",2,"DA","DTA",1
"MA423585857","MA 4.4.2.a","Dichotomous",2,"DA","DTA",1
"MA429340971","MA 4.4.2.a","Dichotomous",2,"DA","DTA",1
"MA429824829","MA 4.4.2.a","Dichotomous",2,"DA","DTA",1
"MA42066028","MA 4.4.2.a","Dichotomous",2,"DA","DTA",1
"MA474715960","MA 4.4.2.a","Dichotomous",2,"DA","DTA",1
"MA448382218","MA 4.4.2.a","Polytomous",2,"DA","DTA",2
"MA433282973","MA 4.4.2.a","Polytomous",2,"DA","DTA",2
"MA422331946","MA 4.4.2.a","Polytomous",2,"DA","DTA",2
"MA451542763","MA 4.4.2.a","Polytomous",2,"DA","DTA",2
"MA441111474","MA 4.4.2.a","Polytomous",2,"DA","DTA",2
